date,pump_index,std_rush_order,avg_rush_order,std_trades,std_volume,avg_volume,std_price,avg_price,avg_price_max,hour_sin,hour_cos,minute_sin,minute_cos,symbol,gt
2018-03-26 14:55:50,24,0.0,0.0,0.0,0.0,-0.0,0.001,-0.001,-0.001,-0.631,-0.776,-0.413,0.911,SNGLS,0
2018-03-26 14:56:15,24,-0.0,-0.003,0.0,0.0,-0.0,0.001,-0.0,-0.001,-0.631,-0.776,-0.314,0.949,SNGLS,0
2018-03-26 14:56:40,24,0.0,0.003,0.002,0.0,0.002,0.001,-0.001,-0.001,-0.631,-0.776,-0.314,0.949,SNGLS,0
2018-03-26 14:57:05,24,0.0,0.0,0.0,0.0,0.002,0.001,0.001,0.001,-0.631,-0.776,-0.211,0.977,SNGLS,0
2018-03-26 14:57:30,24,-0.0,-0.003,0.0,0.009,0.012,0.001,0.001,0.001,-0.631,-0.776,-0.211,0.977,SNGLS,0
2018-03-26 14:57:55,24,-0.0,-0.003,-0.002,0.0,-0.001,0.001,0.0,0.0,-0.631,-0.776,-0.211,0.977,SNGLS,0
2018-03-26 14:58:20,24,0.0,0.0,0.0,0.0,-0.0,0.001,0.0,0.0,-0.631,-0.776,-0.106,0.994,SNGLS,0
2018-03-26 14:59:35,24,0.0,0.0,-0.0,-0.0,0.001,0.001,0.0,0.0,-0.631,-0.776,-0.0,1.0,SNGLS,0
2018-03-26 15:00:00,24,0.0,0.0,0.0,0.0,-0.001,0.001,0.0,0.0,-0.817,-0.577,0.0,1.0,SNGLS,0
2018-03-26 15:00:50,24,-0.0,-0.003,0.0,0.0,0.0,0.001,0.0,0.0,-0.817,-0.577,0.0,1.0,SNGLS,0
2018-03-26 15:01:15,24,0.0,0.0,0.0,0.0,-0.001,0.001,0.0,0.0,-0.817,-0.577,0.106,0.994,SNGLS,0
2018-03-26 15:01:40,24,0.0,0.0,0.0,0.0,-0.0,0.001,0.0,0.0,-0.817,-0.577,0.106,0.994,SNGLS,0
2018-03-26 15:02:30,24,0.0,0.0,0.0,0.0,-0.001,0.001,-0.0,-0.0,-0.817,-0.577,0.211,0.977,SNGLS,0
2018-03-26 15:04:10,24,0.0,0.003,-0.0,0.0,-0.001,0.001,-0.0,0.0,-0.817,-0.577,0.413,0.911,SNGLS,0
2018-03-26 15:04:35,24,0.0,0.0,-0.0,0.0,0.003,0.001,0.0,0.0,-0.817,-0.577,0.413,0.911,SNGLS,0
2018-03-26 15:05:25,24,0.0,0.0,0.0,-0.0,0.001,0.001,0.0,0.0,-0.817,-0.577,0.508,0.862,SNGLS,0
2018-03-26 15:05:50,24,0.0,0.0,0.0,-0.0,0.0,0.001,0.0,0.0,-0.817,-0.577,0.508,0.862,SNGLS,0
2018-03-26 15:06:15,24,0.0,0.0,0.0,-0.0,-0.001,0.001,0.0,0.0,-0.817,-0.577,0.596,0.803,SNGLS,0
2018-03-26 15:06:40,24,0.0,0.0,-0.0,-0.0,0.0,0.001,0.001,0.001,-0.817,-0.577,0.596,0.803,SNGLS,0
2018-03-26 15:07:05,24,0.0,0.003,0.0,0.0,0.0,0.001,0.002,0.004,-0.817,-0.577,0.678,0.735,SNGLS,0
2018-03-26 15:07:30,24,0.0,0.003,-0.0,-0.0,0.0,0.001,0.001,0.002,-0.817,-0.577,0.678,0.735,SNGLS,0
2018-03-26 15:09:35,24,0.0,0.003,0.0,0.0,-0.0,0.001,0.001,0.001,-0.817,-0.577,0.818,0.575,SNGLS,0
2018-03-26 15:10:00,24,-0.002,-0.005,-0.0,0.0,-0.001,0.001,0.001,0.001,-0.817,-0.577,0.875,0.485,SNGLS,0
2018-03-26 15:11:15,24,0.0,0.0,0.0,-0.0,0.0,0.001,0.001,0.001,-0.817,-0.577,0.921,0.389,SNGLS,0
2018-03-26 15:12:55,24,0.0,0.0,-0.0,-0.0,0.001,0.001,0.001,0.001,-0.817,-0.577,0.957,0.289,SNGLS,0
2018-03-26 15:13:20,24,0.0,0.0,0.0,-0.0,0.001,0.001,0.002,0.002,-0.817,-0.577,0.983,0.185,SNGLS,0
2018-03-26 15:14:10,24,-0.002,-0.005,-0.002,-0.002,-0.002,0.001,0.002,0.002,-0.817,-0.577,0.997,0.08,SNGLS,0
2018-03-26 15:17:05,24,-0.012,-0.011,-0.001,-0.001,-0.005,0.001,0.001,0.001,-0.817,-0.577,0.971,-0.237,SNGLS,0
2018-03-26 15:17:55,24,-0.0,-0.003,-0.002,0.0,-0.001,0.001,-0.0,0.0,-0.817,-0.577,0.971,-0.237,SNGLS,0
2018-03-26 15:18:45,24,0.0,0.0,0.0,0.0,0.003,0.001,-0.001,-0.003,-0.817,-0.577,0.941,-0.339,SNGLS,0
2018-03-26 15:20:00,24,-0.0,-0.003,0.0,0.0,-0.0,0.001,-0.0,-0.001,-0.817,-0.577,0.848,-0.53,SNGLS,0
2018-03-26 15:21:15,24,0.0,0.0,0.0,0.0,-0.001,0.001,-0.0,-0.0,-0.817,-0.577,0.787,-0.618,SNGLS,0
2018-03-26 15:22:55,24,0.0,0.0,0.0,-0.0,0.001,0.001,0.0,0.0,-0.817,-0.577,0.716,-0.698,SNGLS,0
2018-03-26 15:23:20,24,-0.0,-0.003,0.0,0.0,-0.0,0.001,0.0,0.0,-0.817,-0.577,0.638,-0.77,SNGLS,0
2018-03-26 15:25:50,24,0.0,0.003,-0.0,-0.0,0.0,0.001,-0.0,-0.0,-0.817,-0.577,0.461,-0.887,SNGLS,0
2018-03-26 15:28:20,24,0.0,0.0,0.0,0.001,0.005,0.001,-0.001,-0.001,-0.817,-0.577,0.159,-0.987,SNGLS,0
2018-03-26 15:28:45,24,0.0,0.0,0.0,0.0,-0.0,0.001,-0.0,-0.0,-0.817,-0.577,0.159,-0.987,SNGLS,0
2018-03-26 15:29:35,24,0.0,0.003,-0.0,-0.0,0.0,0.0,0.002,0.003,-0.817,-0.577,0.053,-0.999,SNGLS,0
2018-03-26 15:30:00,24,0.0,0.0,-0.002,-0.0,-0.002,0.0,0.001,0.001,-0.817,-0.577,-0.053,-0.999,SNGLS,0
2018-03-26 15:30:25,24,0.0,0.003,0.001,-0.0,0.001,0.0,0.002,0.003,-0.817,-0.577,-0.053,-0.999,SNGLS,0
2018-03-26 15:30:50,24,0.0,0.0,0.0,0.0,-0.002,0.0,0.002,0.002,-0.817,-0.577,-0.053,-0.999,SNGLS,0
2018-03-26 15:31:15,24,0.0,0.0,-0.0,0.0,-0.0,0.0,0.002,0.002,-0.817,-0.577,-0.159,-0.987,SNGLS,0
2018-03-26 15:31:40,24,0.0,0.003,-0.0,-0.0,0.0,0.001,0.001,0.001,-0.817,-0.577,-0.159,-0.987,SNGLS,0
2018-03-26 15:32:05,24,0.0,0.0,-0.001,0.0,-0.001,0.0,0.002,0.002,-0.817,-0.577,-0.263,-0.965,SNGLS,0
2018-03-26 15:32:55,24,0.0,0.0,-0.001,0.0,-0.001,0.0,0.001,0.002,-0.817,-0.577,-0.263,-0.965,SNGLS,0
2018-03-26 15:33:45,24,0.0,0.0,0.0,-0.0,0.001,0.001,0.001,0.001,-0.817,-0.577,-0.364,-0.931,SNGLS,0
2018-03-26 15:34:10,24,0.0,0.0,-0.0,-0.0,-0.002,0.001,0.001,0.001,-0.817,-0.577,-0.461,-0.887,SNGLS,0
2018-03-26 15:34:35,24,0.0,0.0,0.0,0.0,-0.0,0.001,-0.001,-0.002,-0.817,-0.577,-0.461,-0.887,SNGLS,0
2018-03-26 15:35:00,24,0.0,0.0,-0.0,-0.0,0.0,0.001,-0.0,-0.0,-0.817,-0.577,-0.553,-0.833,SNGLS,0
2018-03-26 15:35:25,24,0.0,0.0,-0.0,-0.0,0.0,0.001,-0.002,-0.002,-0.817,-0.577,-0.553,-0.833,SNGLS,0
2018-03-26 15:35:50,24,0.0,0.0,0.0,-0.0,-0.0,0.001,-0.002,-0.002,-0.817,-0.577,-0.553,-0.833,SNGLS,0
2018-03-26 15:38:20,24,0.0,0.0,0.0,0.0,-0.0,0.001,-0.001,-0.002,-0.817,-0.577,-0.787,-0.618,SNGLS,0
2018-03-26 15:46:15,24,0.0,0.0,-0.0,-0.0,0.0,0.001,-0.001,-0.001,-0.817,-0.577,-0.983,0.185,SNGLS,0
2018-03-26 15:47:05,24,0.0,0.0,0.0,-0.0,0.0,0.001,-0.002,-0.002,-0.817,-0.577,-0.957,0.289,SNGLS,0
2018-03-26 15:51:40,24,0.0,0.003,-0.0,0.0,-0.001,0.001,-0.001,-0.001,-0.817,-0.577,-0.753,0.659,SNGLS,0
2018-03-26 15:52:05,24,0.0,0.0,0.0,-0.0,0.0,0.001,-0.001,-0.001,-0.817,-0.577,-0.678,0.735,SNGLS,0
2018-03-26 15:52:30,24,0.0,0.0,0.0,-0.0,0.0,0.001,-0.001,-0.001,-0.817,-0.577,-0.678,0.735,SNGLS,0
2018-03-26 15:56:15,24,-0.0,-0.003,0.0,0.0,-0.001,0.001,-0.0,-0.0,-0.817,-0.577,-0.314,0.949,SNGLS,0
2018-03-26 15:59:10,24,0.0,0.0,0.0,0.0,-0.0,0.001,0.0,0.0,-0.817,-0.577,-0.0,1.0,SNGLS,0
2018-03-26 16:00:50,24,0.0,0.0,0.0,0.0,-0.0,0.001,0.001,0.001,-0.942,-0.335,0.0,1.0,SNGLS,0
2018-03-26 16:01:15,24,-0.006,-0.006,-0.024,-0.002,-0.006,0.0,0.002,0.002,-0.942,-0.335,0.106,0.994,SNGLS,0
2018-03-26 16:01:40,24,-0.002,-0.003,-0.003,-0.0,-0.001,0.001,0.001,0.001,-0.942,-0.335,0.106,0.994,SNGLS,0
2018-03-26 16:02:55,24,0.0,0.0,0.0,0.0,-0.0,0.001,0.001,0.001,-0.942,-0.335,0.211,0.977,SNGLS,0
2018-03-26 16:03:45,24,-0.0,-0.003,0.0,0.0,-0.001,0.001,0.001,0.001,-0.942,-0.335,0.314,0.949,SNGLS,0
2018-03-26 16:09:35,24,0.0,0.0,0.0,-0.0,0.0,0.001,0.001,0.001,-0.942,-0.335,0.818,0.575,SNGLS,0
2018-03-26 16:11:40,24,0.0,0.0,-0.0,-0.0,0.0,0.001,0.0,0.0,-0.942,-0.335,0.921,0.389,SNGLS,0
2018-03-26 16:15:00,24,0.0,0.0,0.0,0.0,-0.0,0.001,0.001,0.001,-0.942,-0.335,1.0,-0.027,SNGLS,0
2018-03-26 16:23:45,24,0.0,0.003,-0.0,0.0,0.003,0.001,0.0,0.0,-0.942,-0.335,0.638,-0.77,SNGLS,0
2018-03-26 16:24:10,24,0.0,0.0,0.0,-0.0,0.001,0.001,-0.0,-0.0,-0.942,-0.335,0.553,-0.833,SNGLS,0
2018-03-26 16:26:40,24,0.0,0.003,0.0,0.001,0.004,0.001,-0.0,-0.0,-0.942,-0.335,0.364,-0.931,SNGLS,0
2018-03-26 16:27:05,24,0.0,0.0,-0.0,0.0,-0.0,0.001,-0.001,-0.001,-0.942,-0.335,0.263,-0.965,SNGLS,0
2018-03-26 16:27:30,24,0.0,0.0,0.0,0.0,-0.0,0.001,-0.0,-0.0,-0.942,-0.335,0.263,-0.965,SNGLS,0
2018-03-26 16:27:55,24,0.0,0.0,0.0,0.0,-0.001,0.001,-0.0,-0.0,-0.942,-0.335,0.263,-0.965,SNGLS,0
2018-03-26 16:32:30,24,0.0,0.0,0.0,0.0,-0.0,0.001,-0.0,-0.0,-0.942,-0.335,-0.263,-0.965,SNGLS,0
2018-03-26 16:34:10,24,0.0,0.0,0.0,0.0,-0.0,0.001,-0.0,-0.0,-0.942,-0.335,-0.461,-0.887,SNGLS,0
2018-03-26 16:34:35,24,0.0,0.0,0.0,0.0,-0.001,0.001,0.0,0.0,-0.942,-0.335,-0.461,-0.887,SNGLS,0
2018-03-26 16:35:25,24,0.0,0.0,0.0,0.0,-0.0,0.001,-0.0,-0.0,-0.942,-0.335,-0.553,-0.833,SNGLS,0
2018-03-26 16:43:20,24,0.0,0.0,0.0,0.0,-0.0,0.001,-0.0,-0.0,-0.942,-0.335,-0.991,-0.133,SNGLS,0
2018-03-26 16:45:25,24,0.0,0.0,-0.0,-0.0,0.001,0.001,-0.001,-0.0,-0.942,-0.335,-0.997,0.08,SNGLS,0
2018-03-26 16:45:50,24,0.0,0.0,0.0,0.0,-0.0,0.001,-0.0,-0.001,-0.942,-0.335,-0.997,0.08,SNGLS,0
2018-03-26 16:46:40,24,0.0,0.0,0.0,-0.0,0.0,0.001,-0.001,-0.001,-0.942,-0.335,-0.983,0.185,SNGLS,0
2018-03-26 16:47:05,24,0.0,0.0,-0.0,-0.0,0.001,0.001,-0.001,-0.001,-0.942,-0.335,-0.957,0.289,SNGLS,0
2018-03-26 16:47:30,24,0.0,0.0,-0.0,-0.0,0.0,0.001,-0.002,-0.002,-0.942,-0.335,-0.957,0.289,SNGLS,0
2018-03-26 16:47:55,24,0.0,0.0,-0.0,0.003,0.008,0.001,-0.001,-0.001,-0.942,-0.335,-0.957,0.289,SNGLS,0
2018-03-26 16:49:35,24,0.0,0.0,0.0,0.003,0.008,0.001,-0.002,-0.002,-0.942,-0.335,-0.875,0.485,SNGLS,0
2018-03-26 16:51:40,24,0.0,0.0,0.0,-0.0,0.001,0.001,-0.001,-0.001,-0.942,-0.335,-0.753,0.659,SNGLS,0
2018-03-26 16:55:00,24,0.0,0.0,0.0,0.0,-0.0,0.001,-0.002,-0.002,-0.942,-0.335,-0.413,0.911,SNGLS,0
2018-03-26 16:55:25,24,-0.0,-0.003,0.0,0.0,-0.0,0.001,-0.002,-0.002,-0.942,-0.335,-0.413,0.911,SNGLS,0
2018-03-26 17:00:00,24,-0.0,-0.003,-0.0,0.0,-0.0,0.001,-0.001,-0.001,-0.998,-0.068,0.0,1.0,SNGLS,0
2018-03-26 17:00:25,24,0.0,0.003,-0.0,-0.0,0.0,0.001,-0.001,-0.001,-0.998,-0.068,0.0,1.0,SNGLS,0
2018-03-26 17:03:20,24,0.0,0.0,0.0,-0.0,0.0,0.001,-0.001,-0.001,-0.998,-0.068,0.314,0.949,SNGLS,0
2018-03-26 17:03:45,24,-0.0,-0.003,0.0,-0.0,0.0,0.001,-0.0,-0.001,-0.998,-0.068,0.314,0.949,SNGLS,0
2018-03-26 17:04:35,24,-0.0,-0.003,0.0,0.001,0.004,0.001,-0.001,-0.0,-0.998,-0.068,0.413,0.911,SNGLS,0
2018-03-26 17:05:00,24,0.0,0.0,0.0,-0.0,0.001,0.001,-0.0,-0.0,-0.998,-0.068,0.508,0.862,SNGLS,0
2018-03-26 17:06:40,24,0.0,0.0,0.0,-0.0,0.001,0.001,-0.001,-0.001,-0.998,-0.068,0.596,0.803,SNGLS,0
2018-03-26 17:07:30,24,0.0,0.0,-0.0,-0.0,0.0,0.001,-0.001,-0.001,-0.998,-0.068,0.678,0.735,SNGLS,0
2018-03-26 17:07:55,24,0.0,0.0,-0.0,0.0,0.002,0.001,-0.001,-0.001,-0.998,-0.068,0.678,0.735,SNGLS,0
2018-03-26 17:08:20,24,0.0,0.0,0.0,0.0,-0.0,0.001,-0.001,-0.001,-0.998,-0.068,0.753,0.659,SNGLS,0
2018-03-26 17:09:10,24,0.0,0.0,0.0,0.0,-0.0,0.001,-0.001,-0.001,-0.998,-0.068,0.818,0.575,SNGLS,0
2018-03-26 17:09:35,24,0.0,0.003,-0.0,0.0,-0.001,0.001,-0.0,-0.0,-0.998,-0.068,0.818,0.575,SNGLS,0
2018-03-26 17:10:50,24,0.0,0.0,0.0,0.0,-0.0,0.001,-0.0,-0.0,-0.998,-0.068,0.875,0.485,SNGLS,0
2018-03-26 17:11:15,24,0.0,0.0,-0.0,-0.0,0.001,0.001,-0.0,-0.0,-0.998,-0.068,0.921,0.389,SNGLS,0
2018-03-26 17:11:40,24,0.0,0.0,0.0,0.0,-0.0,0.001,-0.0,-0.001,-0.998,-0.068,0.921,0.389,SNGLS,0
2018-03-26 17:12:05,24,-0.0,-0.003,0.0,-0.0,-0.002,0.001,-0.001,-0.001,-0.998,-0.068,0.957,0.289,SNGLS,0
2018-03-26 17:12:55,24,-0.0,-0.003,0.0,0.0,-0.0,0.001,-0.0,-0.0,-0.998,-0.068,0.957,0.289,SNGLS,0
2018-03-26 17:14:10,24,0.0,0.0,0.0,-0.0,0.0,0.001,-0.0,-0.0,-0.998,-0.068,0.997,0.08,SNGLS,0
2018-03-26 17:14:35,24,-0.002,-0.003,-0.001,-0.0,-0.002,0.001,-0.0,-0.0,-0.998,-0.068,0.997,0.08,SNGLS,0
2018-03-26 17:15:00,24,0.0,0.0,-0.0,0.0,-0.0,0.001,-0.001,-0.001,-0.998,-0.068,1.0,-0.027,SNGLS,0
2018-03-26 17:15:25,24,0.0,0.0,0.0,-0.0,0.0,0.001,-0.001,-0.001,-0.998,-0.068,1.0,-0.027,SNGLS,0
2018-03-26 17:15:50,24,0.0,0.0,0.0,0.0,-0.0,0.001,-0.001,-0.001,-0.998,-0.068,1.0,-0.027,SNGLS,0
2018-03-26 17:16:15,24,0.0,0.0,-0.0,-0.0,0.0,0.001,-0.001,-0.001,-0.998,-0.068,0.991,-0.133,SNGLS,0
2018-03-26 17:16:40,24,-0.0,-0.003,0.0,-0.0,-0.003,0.001,-0.001,-0.001,-0.998,-0.068,0.991,-0.133,SNGLS,0
2018-03-26 17:17:30,24,0.0,0.0,0.0,-0.0,0.0,0.001,0.0,0.0,-0.998,-0.068,0.971,-0.237,SNGLS,0
2018-03-26 17:19:35,24,0.0,0.0,0.0,0.0,-0.0,0.001,-0.0,-0.0,-0.998,-0.068,0.899,-0.437,SNGLS,0
2018-03-26 17:20:00,24,0.0,0.0,-0.0,-0.0,0.001,0.001,-0.0,-0.0,-0.998,-0.068,0.848,-0.53,SNGLS,0
2018-03-26 17:21:15,24,0.0,0.0,0.0,-0.0,0.0,0.001,-0.0,-0.0,-0.998,-0.068,0.787,-0.618,SNGLS,0
2018-03-26 17:21:40,24,0.0,0.0,0.0,0.0,-0.0,0.001,-0.001,-0.001,-0.998,-0.068,0.787,-0.618,SNGLS,0
2018-03-26 17:29:10,24,0.0,0.0,0.0,0.0,-0.001,0.001,-0.0,-0.0,-0.998,-0.068,0.053,-0.999,SNGLS,0
2018-03-26 17:30:00,24,0.0,0.0,0.0,-0.0,0.0,0.001,0.0,0.0,-0.998,-0.068,-0.053,-0.999,SNGLS,0
2018-03-26 17:34:10,24,0.0,0.0,0.0,-0.0,0.001,0.001,0.0,0.0,-0.998,-0.068,-0.461,-0.887,SNGLS,0
2018-03-26 17:36:40,24,0.002,0.006,0.003,-0.0,0.001,0.001,0.0,0.0,-0.998,-0.068,-0.638,-0.77,SNGLS,0
2018-03-26 17:37:05,24,0.0,0.003,0.0,-0.0,0.002,0.001,0.0,0.001,-0.998,-0.068,-0.716,-0.698,SNGLS,0
2018-03-26 17:37:30,24,0.0,0.003,-0.0,-0.0,0.0,0.001,0.0,0.0,-0.998,-0.068,-0.716,-0.698,SNGLS,0
2018-03-26 17:37:55,24,0.0,0.003,0.001,-0.0,0.001,0.001,0.001,0.001,-0.998,-0.068,-0.716,-0.698,SNGLS,0
2018-03-26 17:38:20,24,0.0,0.0,-0.013,-0.002,-0.005,0.001,0.001,0.001,-0.998,-0.068,-0.787,-0.618,SNGLS,0
2018-03-26 17:38:45,24,-0.0,-0.003,-0.003,-0.0,-0.003,0.001,0.002,0.002,-0.998,-0.068,-0.787,-0.618,SNGLS,0
2018-03-26 17:39:35,24,0.0,0.0,-0.0,-0.0,-0.002,0.001,0.001,0.001,-0.998,-0.068,-0.848,-0.53,SNGLS,0
2018-03-26 17:40:00,24,-0.002,-0.006,-0.0,0.0,-0.001,0.001,0.001,0.001,-0.998,-0.068,-0.899,-0.437,SNGLS,0
2018-03-26 17:40:25,24,0.0,0.0,-0.0,-0.0,0.0,0.001,0.0,0.001,-0.998,-0.068,-0.899,-0.437,SNGLS,0
2018-03-26 17:41:40,24,0.0,0.0,-0.0,0.0,-0.0,0.001,0.0,0.0,-0.998,-0.068,-0.941,-0.339,SNGLS,0
2018-03-26 17:43:45,24,0.0,0.003,0.003,-0.0,0.002,0.001,0.001,0.001,-0.998,-0.068,-0.991,-0.133,SNGLS,0
2018-03-26 17:44:10,24,0.0,0.0,-0.0,-0.0,0.0,0.001,0.0,-0.0,-0.998,-0.068,-1.0,-0.027,SNGLS,0
2018-03-26 17:44:35,24,0.0,0.0,-0.0,-0.0,-0.004,0.001,0.001,0.001,-0.998,-0.068,-1.0,-0.027,SNGLS,0
2018-03-26 17:46:15,24,0.0,0.003,-0.0,0.0,-0.0,0.001,0.0,0.0,-0.998,-0.068,-0.983,0.185,SNGLS,0
2018-03-26 17:46:40,24,0.0,0.0,-0.0,0.0,-0.0,0.001,-0.0,-0.0,-0.998,-0.068,-0.983,0.185,SNGLS,0
2018-03-26 17:47:05,24,0.0,0.0,0.0,-0.0,0.0,0.001,-0.001,-0.001,-0.998,-0.068,-0.957,0.289,SNGLS,0
2018-03-26 17:47:30,24,0.0,0.0,-0.0,0.0,-0.0,0.001,0.0,0.0,-0.998,-0.068,-0.957,0.289,SNGLS,0
2018-03-26 17:48:45,24,-0.0,-0.003,0.0,-0.0,0.0,0.001,0.0,0.0,-0.998,-0.068,-0.921,0.389,SNGLS,0
2018-03-26 17:49:35,24,0.0,0.0,0.0,0.0,-0.0,0.001,0.001,0.0,-0.998,-0.068,-0.875,0.485,SNGLS,0
2018-03-26 17:50:25,24,0.0,0.003,-0.0,-0.0,0.0,0.001,0.001,0.001,-0.998,-0.068,-0.818,0.575,SNGLS,0
2018-03-26 17:51:40,24,0.0,0.003,-0.0,0.0,-0.0,0.001,0.001,0.0,-0.998,-0.068,-0.753,0.659,SNGLS,0
2018-03-26 17:54:10,24,0.0,0.0,0.0,0.0,-0.0,0.001,0.001,0.001,-0.998,-0.068,-0.508,0.862,SNGLS,0
2018-03-26 17:54:35,24,0.0,0.0,-0.0,-0.0,0.0,0.001,-0.0,-0.0,-0.998,-0.068,-0.508,0.862,SNGLS,0
2018-03-26 17:55:00,24,0.0,0.0,-0.0,0.0,-0.0,0.001,-0.0,-0.0,-0.998,-0.068,-0.413,0.911,SNGLS,0
2018-03-26 17:57:30,24,0.071,0.025,0.087,0.068,0.034,0.0,0.002,0.005,-0.998,-0.068,-0.211,0.977,SNGLS,0
2018-03-26 17:57:55,24,0.149,0.038,0.157,0.117,0.045,-0.0,0.007,0.01,-0.998,-0.068,-0.211,0.977,SNGLS,0
2018-03-26 17:58:20,24,0.037,0.021,0.022,0.009,0.013,0.0,0.009,0.01,-0.998,-0.068,-0.106,0.994,SNGLS,0
2018-03-26 17:58:45,24,0.019,0.013,0.01,0.007,0.012,0.0,0.009,0.01,-0.998,-0.068,-0.106,0.994,SNGLS,0
2018-03-26 17:59:10,24,0.052,0.025,0.064,0.131,0.051,0.0,0.012,0.014,-0.998,-0.068,-0.0,1.0,SNGLS,0
2018-03-26 17:59:35,24,0.016,0.015,0.023,0.006,0.012,0.001,0.013,0.014,-0.998,-0.068,-0.0,1.0,SNGLS,0
2018-03-26 18:00:00,24,0.378,0.073,0.356,0.15,0.059,0.001,0.014,0.016,-0.979,0.203,0.0,1.0,SNGLS,1
2018-03-26 18:30:25,24,0.0,-0.002,0.0,0.0,-0.0,0.0,-0.001,-0.001,-0.979,0.203,-0.053,-0.999,SNGLS,0
2018-03-26 18:30:50,24,0.0,-0.002,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.979,0.203,-0.053,-0.999,SNGLS,0
2018-03-26 18:31:15,24,-0.0,0.002,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.979,0.203,-0.159,-0.987,SNGLS,0
2018-03-26 18:31:40,24,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.979,0.203,-0.159,-0.987,SNGLS,0
2018-03-26 18:32:05,24,-0.0,0.002,-0.0,-0.0,0.0,0.0,-0.001,-0.001,-0.979,0.203,-0.263,-0.965,SNGLS,0
2018-03-26 18:32:30,24,0.0,0.003,0.0,-0.0,0.001,0.0,-0.002,-0.001,-0.979,0.203,-0.263,-0.965,SNGLS,0
2018-03-26 18:32:55,24,0.0,0.0,-0.0,-0.0,0.001,0.0,-0.002,-0.002,-0.979,0.203,-0.263,-0.965,SNGLS,0
2018-03-26 18:33:20,24,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.002,-0.002,-0.979,0.203,-0.364,-0.931,SNGLS,0
2018-03-26 18:33:45,24,-0.0,0.002,-0.0,0.0,-0.0,0.0,-0.001,-0.001,-0.979,0.203,-0.364,-0.931,SNGLS,0
2018-03-26 18:34:10,24,0.0,0.0,0.0,0.0,-0.001,0.0,-0.001,-0.001,-0.979,0.203,-0.461,-0.887,SNGLS,0
2018-03-26 18:34:35,24,0.0,0.0,-0.0,0.0,0.001,0.0,-0.002,-0.002,-0.979,0.203,-0.461,-0.887,SNGLS,0
2018-03-26 18:35:00,24,0.0,0.0,-0.0,-0.0,0.001,0.0,-0.003,-0.002,-0.979,0.203,-0.553,-0.833,SNGLS,0
2018-03-26 18:35:25,24,-0.0,0.002,0.0,0.0,0.002,0.0,-0.002,-0.002,-0.979,0.203,-0.553,-0.833,SNGLS,0
2018-03-26 18:35:50,24,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.001,-0.001,-0.979,0.203,-0.553,-0.833,SNGLS,0
2018-03-26 18:36:15,24,-0.0,0.002,-0.0,-0.0,0.0,0.0,-0.001,-0.001,-0.979,0.203,-0.638,-0.77,SNGLS,0
2018-03-26 18:36:40,24,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.001,-0.001,-0.979,0.203,-0.638,-0.77,SNGLS,0
2018-03-26 18:37:05,24,0.0,0.0,0.0,0.001,0.005,0.0,-0.001,-0.001,-0.979,0.203,-0.716,-0.698,SNGLS,0
2018-03-26 18:37:30,24,0.0,0.0,-0.0,-0.0,0.001,0.0,-0.001,-0.002,-0.979,0.203,-0.716,-0.698,SNGLS,0
2018-03-26 18:37:55,24,-0.0,0.002,-0.0,0.001,0.005,0.0,-0.001,-0.001,-0.979,0.203,-0.716,-0.698,SNGLS,0
2018-03-26 18:38:20,24,0.0,0.0,-0.0,-0.0,0.001,0.0,-0.001,-0.001,-0.979,0.203,-0.787,-0.618,SNGLS,0
2018-03-26 18:39:10,24,0.0,0.0,-0.0,-0.0,0.001,0.0,0.0,-0.0,-0.979,0.203,-0.848,-0.53,SNGLS,0
2018-03-26 18:39:35,24,-0.0,0.002,0.0,0.001,0.004,0.0,-0.001,-0.001,-0.979,0.203,-0.848,-0.53,SNGLS,0
2018-03-26 18:40:00,24,-0.0,0.002,-0.0,-0.0,0.001,0.001,-0.002,-0.002,-0.979,0.203,-0.899,-0.437,SNGLS,0
2018-03-26 18:40:25,24,0.0,0.0,-0.0,-0.0,0.0,0.001,-0.002,-0.002,-0.979,0.203,-0.899,-0.437,SNGLS,0
2018-03-26 18:40:50,24,0.0,0.003,-0.0,-0.0,0.002,0.001,-0.002,-0.002,-0.979,0.203,-0.899,-0.437,SNGLS,0
2018-03-26 18:41:15,24,0.0,-0.002,0.0,-0.0,0.0,0.001,-0.001,-0.002,-0.979,0.203,-0.941,-0.339,SNGLS,0
2018-03-26 18:42:05,24,0.0,0.0,-0.0,0.0,-0.001,0.0,-0.0,-0.001,-0.979,0.203,-0.971,-0.237,SNGLS,0
2018-03-26 18:42:30,24,-0.0,0.002,-0.0,-0.0,0.001,0.001,-0.001,-0.001,-0.979,0.203,-0.971,-0.237,SNGLS,0
2018-03-26 18:42:55,24,-0.0,0.002,-0.0,-0.0,0.0,0.001,-0.001,-0.001,-0.979,0.203,-0.971,-0.237,SNGLS,0
2018-03-26 18:44:35,24,0.0,0.0,0.0,-0.0,0.001,0.001,-0.001,-0.001,-0.979,0.203,-1.0,-0.027,SNGLS,0
